FileName,FileTrialIndex,Attempt,Block,TrialType,NStim,ChosenTarget,RichTarget,HighSalienceTarget,PassEye,MouseEyeSim,CorrectionRepeat,GoodTrial,RealEyeChoice,PrimaryChoice,T1X,T1Y,T2X,T2Y,FixX,FixY,T1Angle,T2Angle,T1HorizontalSide,T2HorizontalSide,T1VerticalSide,T2VerticalSide,StraddlesLR,StraddlesUD,RightmostTarget,LeftmostTarget,UppermostTarget,LowermostTarget,ChosenX,ChosenY,ChosenAngle,ChosenHorizontalSide,ChosenVerticalSide,ChoseRich,ChoseHighSalience,ChoseRightmost,ChoseUppermost,PreviousChosenTargetPrimary,RepeatIdentityPrimary
trial0610.mat,610,610,2,1,2,1,2,2,0,0,0,1,1,1,9.8413999943098,1.77393521640421,-8.46373499600832,-5.32589803857942,0,0,10.2179764733868,212.180605019683,1,2,1,2,1,1,1,2,1,2,9.8413999943098,1.77393521640421,10.2179764733868,1,1,0,0,1,1,2,0
trial0611.mat,611,611,2,2,2,1,2,1,0,0,0,1,1,1,9.43128724182527,3.32427750980328,-6.09542192395026,-7.92753628620055,0,0,19.4161965040206,232.443592148452,1,2,1,2,1,1,1,2,1,2,9.43128724182527,3.32427750980328,19.4161965040206,1,1,0,1,1,1,1,1
trial0612.mat,612,612,2,1,2,2,2,2,0,0,0,1,1,1,-2.75385940839948,9.6133375244381,4.68934253485557,-8.83233075641953,0,0,105.985015030571,297.965138839076,2,1,1,2,1,1,2,1,1,2,4.68934253485557,-8.83233075641953,297.965138839076,1,2,1,1,1,0,1,0
trial0613.mat,613,613,2,1,2,2,2,2,0,0,0,1,1,1,0.365769134289474,9.99330840814998,9.38387035035622,-3.45586128884038,0,0,87.9038296548313,339.782420648526,1,1,1,2,0,1,2,1,1,2,9.38387035035622,-3.45586128884038,339.782420648526,1,2,1,1,1,0,2,1
trial0614.mat,614,614,2,2,2,1,2,1,0,0,0,1,1,1,-4.23256276386255,9.06010002428032,-7.36037764473369,-6.76940476902546,0,0,115.040341208545,222.605021267503,2,2,1,2,0,1,1,2,1,2,-4.23256276386255,9.06010002428032,115.040341208545,2,1,0,1,1,1,2,0
trial0615.mat,615,615,2,1,2,2,2,2,0,0,0,1,1,1,-5.15401608219393,8.56948762905265,9.35589474865578,-3.530896975568,0,0,121.02430281644,339.32358830311,2,1,1,2,1,1,2,1,1,2,9.35589474865578,-3.530896975568,339.32358830311,1,2,1,1,1,0,1,0
trial0616.mat,616,616,2,2,2,2,2,1,0,0,0,1,1,1,-5.93074061547786,8.05147910336488,8.28204014151604,5.60426722188699,0,0,126.375457753699,34.0853135628852,2,1,1,1,1,0,2,1,1,2,8.28204014151604,5.60426722188699,34.0853135628852,1,1,1,0,1,0,2,1
trial0617.mat,617,617,2,2,2,1,2,1,0,0,0,1,1,1,-2.89078046431577,9.57305532769608,4.54366812611264,-8.90814683083682,0,0,106.802768062021,297.024201237383,2,1,1,2,1,1,2,1,1,2,-2.89078046431577,9.57305532769608,106.802768062021,2,1,0,1,0,1,2,0
trial0618.mat,618,618,2,1,2,2,2,2,0,0,0,1,1,1,5.26166361977132,-8.50381655213558,-8.95169457608267,4.45725972056063,0,0,301.746795403137,153.530204393806,1,2,2,1,1,1,1,2,2,1,-8.95169457608267,4.45725972056063,153.530204393806,2,1,1,1,0,1,1,0
trial0619.mat,619,619,2,1,2,2,2,2,0,0,0,1,1,1,1.53962140180967,9.88076747723018,6.41057467755947,-7.67492881422579,0,0,81.1433912431434,309.870717475295,1,1,1,2,0,1,2,1,1,2,6.41057467755947,-7.67492881422579,309.870717475295,1,2,1,1,1,0,2,1
trial0620.mat,620,620,2,2,2,2,2,1,0,0,0,1,1,1,-9.52520884066498,-3.04473258952535,9.44695673278524,3.27948296060271,0,0,197.726476718565,19.1442926340308,2,1,2,1,1,1,2,1,2,1,9.44695673278524,3.27948296060271,19.1442926340308,1,1,1,0,1,1,2,1
trial0621.mat,621,621,2,1,2,0,2,2,0,0,0,0,0,0,9.11455404299292,-4.11398889125401,-9.97735200133555,0.672641837418254,0,0,335.707258833513,176.143134042838,1,2,2,1,1,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0622.mat,622,622,2,2,2,2,2,1,0,0,0,1,1,1,-9.84328574662107,1.76344143944913,8.63158659855071,-5.04932795446284,0,0,169.84311152991,329.6731087227,2,1,1,2,1,1,2,1,1,2,8.63158659855071,-5.04932795446284,329.6731087227,1,2,1,0,1,0,2,1
trial0623.mat,623,623,2,2,2,2,2,1,0,0,0,1,1,1,-3.60135917205054,9.32899845181075,5.6672353588929,-8.23908025127283,0,0,111.108543397389,304.522062516823,2,1,1,2,1,1,2,1,1,2,5.6672353588929,-8.23908025127283,304.522062516823,1,2,1,0,1,0,2,1
trial0624.mat,624,624,2,2,2,0,2,1,0,0,0,0,0,0,0.0912659345367149,-9.99958351778679,7.21150959263895,6.92777954291824,0,0,270.522922545845,43.8504123012378,1,1,2,1,0,1,2,1,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0625.mat,625,625,2,2,2,0,2,1,0,0,0,0,0,0,8.11823496497325,-5.83902911908185,2.55898059567729,9.66703772160568,0,0,324.274476476252,75.1731940935404,1,1,2,1,0,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0630.mat,630,630,2,2,2,2,2,1,0,0,0,1,1,1,-2.62707222470507,-9.64875595743737,4.27781894763889,9.03881989261993,0,0,254.769240016601,64.6731242429845,2,1,2,1,1,1,2,1,2,1,4.27781894763889,9.03881989261993,64.6731242429845,1,1,1,0,1,1,2,1
trial0631.mat,631,631,2,2,2,2,2,1,0,0,0,1,1,1,-8.61053263553224,5.08514775915451,8.29539761046456,-5.58447656314349,0,0,149.435049740337,326.051489325239,2,1,1,2,1,1,2,1,1,2,8.29539761046456,-5.58447656314349,326.051489325239,1,2,1,0,1,0,2,1
trial0632.mat,632,632,2,1,2,1,2,2,0,0,0,1,1,1,0.905637294478718,9.95890662125362,-7.15111487447661,-6.99010415173046,0,0,84.8039611474832,224.347663293148,1,2,1,2,1,1,1,2,1,2,0.905637294478718,9.95890662125362,84.8039611474832,1,1,0,0,1,1,2,0
trial0633.mat,633,633,2,2,2,1,2,1,0,0,0,1,1,1,-9.17733906039524,-3.97195767481777,5.61486775196643,8.27485710619388,0,0,203.402989003986,55.8413193633115,2,1,2,1,1,1,2,1,2,1,-9.17733906039524,-3.97195767481777,203.402989003986,2,2,0,1,0,0,1,1
trial0634.mat,634,634,2,2,2,2,2,1,0,0,0,1,1,1,-9.20973448671194,3.89625341633071,4.53544665973883,-8.91233547375007,0,0,157.068810924585,296.971334509855,2,1,1,2,1,1,2,1,1,2,4.53544665973883,-8.91233547375007,296.971334509855,1,2,1,0,1,0,1,0
trial0635.mat,635,635,2,2,2,1,2,1,0,0,0,1,1,1,0.374927486959549,9.99296899722611,-8.61858958473939,-5.07148041205147,0,0,87.8513201346323,210.474048223927,1,2,1,2,1,1,1,2,1,2,0.374927486959549,9.99296899722611,87.8513201346323,1,1,0,1,1,1,2,0
trial0636.mat,636,636,2,2,2,2,2,1,0,0,0,1,1,1,-9.2842575407355,3.71517993067577,-0.20476410221963,-9.99790336332784,0,0,158.19073365466,268.826706114524,2,2,1,2,0,1,2,1,1,2,-0.20476410221963,-9.99790336332784,268.826706114524,2,2,1,0,1,0,1,0
trial0637.mat,637,637,2,1,2,0,2,2,0,0,0,0,0,0,-6.12971817435016,7.90104772185571,9.39150624342506,3.43505611012514,0,0,127.804696305519,20.0905993744245,2,1,1,1,1,0,2,1,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0638.mat,638,638,2,2,2,2,2,1,0,0,0,1,1,1,8.01491918205862,5.98005606203394,-9.58168243407511,-2.86205550829058,0,0,36.72719285057,196.63092363025,1,2,1,2,1,1,1,2,1,2,-9.58168243407511,-2.86205550829058,196.63092363025,2,2,1,0,0,0,2,1
trial0639.mat,639,639,2,1,2,2,2,2,0,0,0,1,1,1,-9.90372555217716,1.38427605164332,9.69021061502452,2.46978100981971,0,0,172.043131257843,14.298763537934,2,1,1,1,1,0,2,1,2,1,9.69021061502452,2.46978100981971,14.298763537934,1,1,1,1,1,1,2,1
trial0640.mat,640,640,3,1,2,1,1,1,0,0,0,1,1,1,4.26809876120036,-9.04341378930766,-9.97757050066636,-0.669392937094845,0,0,295.265276552497,183.838209079399,1,2,2,2,1,0,1,2,2,1,4.26809876120036,-9.04341378930766,295.265276552497,1,2,1,1,1,0,2,0
trial0641.mat,641,641,3,1,2,2,1,1,0,0,0,1,1,1,-7.22386104000426,-6.91489925267958,-1.01300571193286,9.94855866081069,0,0,223.748165383925,95.8140680630224,2,2,2,1,0,1,2,1,2,1,-1.01300571193286,9.94855866081069,95.8140680630224,2,1,0,0,1,1,1,0
trial0642.mat,642,642,3,1,2,2,1,1,0,0,0,1,1,1,-9.97149871630991,0.754462292384294,6.03622037373656,7.97270616539251,0,0,175.673137998816,52.8702502077688,2,1,1,1,1,0,2,1,2,1,6.03622037373656,7.97270616539251,52.8702502077688,1,1,0,0,1,1,2,1
trial0643.mat,643,643,3,1,2,2,1,1,0,0,0,1,1,1,-5.35870545626093,-8.44300158907005,-5.41994463105802,8.40382057139878,0,0,237.597031048515,122.819514074238,2,2,2,1,0,1,1,2,2,1,-5.41994463105802,8.40382057139878,122.819514074238,2,1,0,0,0,1,2,1
trial0644.mat,644,644,3,1,2,1,1,1,0,0,0,1,1,1,4.44841299614326,8.95609411606107,7.4077049376158,-6.71758197249744,0,0,63.5868143906191,317.797091236896,1,1,1,2,0,1,2,1,1,2,4.44841299614326,8.95609411606107,63.5868143906191,1,1,1,1,0,1,2,0
trial0645.mat,645,645,3,1,2,1,1,1,0,0,0,1,1,1,-6.63244064458483,7.48403174071697,4.44896535988154,-8.95581974062532,0,0,131.547755411358,296.416719359175,2,1,1,2,1,1,2,1,1,2,-6.63244064458483,7.48403174071697,131.547755411358,2,1,1,1,0,1,1,1
trial0646.mat,646,646,3,2,2,1,1,2,0,0,0,1,1,1,-9.89852969152088,1.42095388597924,0.384735929745818,-9.99259617238496,0,0,171.830884452607,272.204918688274,2,1,1,2,1,1,2,1,1,2,-9.89852969152088,1.42095388597924,171.830884452607,2,1,1,0,0,1,1,1
trial0647.mat,647,647,3,1,2,2,1,1,0,0,0,1,1,1,-9.9869598902136,0.510521450347378,9.98310901361435,0.580977127167585,0,0,177.073655448665,3.33062920303547,2,1,1,1,1,0,2,1,2,1,9.98310901361435,0.580977127167585,3.33062920303547,1,1,0,0,1,1,1,0
trial0648.mat,648,648,3,1,2,2,1,1,0,0,0,1,1,1,9.99877898545708,0.15626515920634,-9.6567309209971,2.5976042653681,0,0,0.89536985303003,164.944152817324,1,2,1,1,1,0,1,2,2,1,-9.6567309209971,2.5976042653681,164.944152817324,2,1,0,0,0,1,2,1
trial0649.mat,649,649,3,1,2,1,1,1,0,0,0,1,1,1,6.39260901900613,-7.68989921456202,-9.50294280456111,3.11353144407443,0,0,309.736728869599,161.859203814421,1,2,2,1,1,1,1,2,2,1,6.39260901900613,-7.68989921456202,309.736728869599,1,2,1,1,1,0,2,0
trial0651.mat,651,651,3,1,2,1,1,1,0,0,0,1,1,1,-1.10192803328801,-9.93910230400382,-8.33680678180542,5.5224679883946,0,0,263.673570048317,146.478710285498,2,2,2,1,0,1,1,2,2,1,-1.10192803328801,-9.93910230400382,263.673570048317,2,2,1,1,1,0,1,1
trial0652.mat,652,652,3,1,2,2,1,1,0,0,0,1,1,1,-3.52443564111455,9.35833069578338,9.9460062437484,-1.03776673646725,0,0,110.63684744342,354.043309921719,2,1,1,2,1,1,2,1,1,2,9.9460062437484,-1.03776673646725,354.043309921719,1,2,0,0,1,0,1,0
trial0653.mat,653,653,3,2,2,1,1,2,0,0,0,1,1,1,8.61621347816479,-5.07551625932687,-8.6151879857837,-5.07725673662542,0,0,329.499118047765,210.512456402916,1,2,2,2,1,0,1,2,1,2,8.61621347816479,-5.07551625932687,329.499118047765,1,2,1,0,1,1,2,0
trial0654.mat,654,654,3,2,2,2,1,2,0,0,0,1,1,1,-8.83458293190921,-4.68509812268842,9.15587379191341,-4.0211907572948,0,0,207.937608631672,336.289280858358,2,1,2,2,1,0,2,1,2,1,9.15587379191341,-4.0211907572948,336.289280858358,1,2,0,1,1,1,1,0
trial0655.mat,655,655,3,1,2,2,1,1,0,0,0,1,1,1,5.67705654520237,-8.23231613718611,-2.83633231990047,9.58932838999104,0,0,304.590388534288,106.477167601481,1,2,2,1,1,1,1,2,2,1,-2.83633231990047,9.58932838999104,106.477167601481,2,1,0,0,0,1,2,1
trial0656.mat,656,656,3,2,2,2,1,2,0,0,0,1,1,1,-9.46810116786315,-3.21792794746998,-0.248655643732429,9.99690804053133,0,0,198.771380213801,91.4248387482803,2,2,2,1,0,1,2,1,2,1,-0.248655643732429,9.99690804053133,91.4248387482803,2,1,0,1,1,1,2,1
trial0657.mat,657,657,3,2,2,1,1,2,0,0,0,1,1,1,1.87516373196908,9.82261477297709,-9.73069802699369,-2.30510648505902,0,0,79.1921220702901,193.327137614097,1,2,1,2,1,1,1,2,1,2,1.87516373196908,9.82261477297709,79.1921220702901,1,1,1,0,1,1,2,0
trial0660.mat,660,660,3,2,2,2,1,2,0,0,0,1,1,1,-8.52279117681189,5.23087282931418,9.18674280340663,-3.95015906819668,0,0,148.460430891851,336.733033867324,2,1,1,2,1,1,2,1,1,2,9.18674280340663,-3.95015906819668,336.733033867324,1,2,0,1,1,0,1,0
trial0661.mat,661,661,3,1,2,0,1,1,0,0,0,0,0,0,7.42126504744298,-6.70259838388077,4.70064070111912,8.8263229602696,0,0,317.912877579224,61.9615444556761,1,1,2,1,0,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0771.mat,771,771,3,1,2,0,1,1,0,0,0,0,0,0,7.27100363234978,6.86531180488959,-9.99478932235598,-0.322779184147303,0,0,43.3561451125113,181.849709782507,1,2,1,2,1,1,1,2,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0776.mat,776,776,3,1,2,0,1,1,0,0,0,0,0,0,3.89474283034657,9.2103734064078,-8.46440884734589,-5.32482702676553,0,0,67.0782082855333,212.173355027335,1,2,1,2,1,1,1,2,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0780.mat,780,780,3,2,2,0,1,2,0,0,0,0,0,0,-9.93708878453007,-1.11994039500627,9.99941857714157,0.10783375684874,0,0,186.430276007339,0.617853890172853,2,1,2,1,1,1,2,1,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0797.mat,797,797,3,2,2,0,1,2,0,0,0,0,0,0,2.47877658396967,9.68791343101102,3.655423675831,-9.30794702123805,0,0,75.6480415919286,291.440964737918,1,1,1,2,0,1,2,1,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0806.mat,806,806,3,2,2,0,1,2,0,0,0,0,0,0,-6.35790656454281,7.7186154274289,-6.2529916577981,-7.80385131377497,0,0,129.478650675304,231.295851203979,2,2,1,2,0,1,2,1,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0807.mat,807,807,3,1,2,1,1,1,0,0,0,1,1,1,8.59391806099147,-5.11317634753239,-9.97501454243,0.706459396080267,0,0,329.248363350016,175.948911314911,1,2,2,1,1,1,1,2,2,1,8.59391806099147,-5.11317634753239,329.248363350016,1,2,1,1,1,0,2,0
trial0831.mat,831,831,3,1,2,0,1,1,0,0,0,0,0,0,6.95456956786369,-7.18567756900797,-1.18185918059902,9.92991484743116,0,0,314.06364195139,96.7874182987379,1,2,2,1,1,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0834.mat,834,834,3,1,2,0,1,1,0,0,0,0,0,0,-9.83932390375844,-1.78541455044139,3.71913501178547,9.28267390163586,0,0,190.284815205617,68.1663236488936,2,1,2,1,1,1,2,1,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0872.mat,872,872,3,1,2,0,1,1,0,0,0,0,0,0,9.42687647392678,-3.33676489212617,-7.87415071204886,6.16423154691162,0,0,340.507923976586,141.944597823778,1,2,2,1,1,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0893.mat,893,893,3,2,2,0,1,2,0,0,0,0,0,0,-9.50692932334228,-3.10133758900489,7.55581880007376,6.55054213485051,0,0,198.067291605332,40.9237608360062,2,1,2,1,1,1,2,1,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0912.mat,912,912,3,2,2,1,1,2,0,0,0,1,1,1,6.84234655719819,7.2926191173815,-0.126746032510891,-9.9991967399008,0,0,46.8245531519489,269.273779281801,1,2,1,2,1,1,1,2,1,2,6.84234655719819,7.2926191173815,46.8245531519489,1,1,1,0,1,1,1,1
trial0940.mat,940,940,3,1,2,0,1,1,0,0,0,0,0,0,7.6118640262724,-6.48533160644389,-1.67039749923567,9.85950161998806,0,0,319.568900446535,99.6157482389041,1,2,2,1,1,1,1,2,2,1,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
trial0942.mat,942,942,3,2,2,0,1,2,0,0,0,0,0,0,-9.98904850872647,-0.467878072054537,4.113544773931,-9.11475448889683,0,0,182.681722919208,294.28994939321,2,1,2,2,1,0,2,1,1,2,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN
